id,state,name,address_line1,address_line2,city,district,pin_code,website,phone_numbers,emails
54425,Madhya Pradesh,"Sardar Patel college of Nursing, Jaora",BANNAKHEDA,NA,JAORA,Ratlam,457226,,,
53069,Madhya Pradesh,"Govt. College, Tal",behind police station Tal,Behind police station Tal,Tal,Ratlam,457118,,,
53732,Madhya Pradesh,PRANJAL INFORMATION TECHNOLOGY,14 Mitra Niwas Road RATLAM,NA,RATLAM,Ratlam,457001,https://www.pit.com,,
31174,Madhya Pradesh,"HALLMARK COMPUTER SERVICES, RATLAM",5 DATTA CHHAYA,STATION ROAD,RATLAM,Ratlam,457001,,,
54135,Madhya Pradesh,AASTHA INSTITUTE OF SCIENCE and TECHNOLOGY JAORA,GANDHI COLONY NEAR TEMPLE,NA,JAORA,Ratlam,457226,,,
31060,Madhya Pradesh,SOFT PLUS RATLAM,"7,8,6 Chishtiya Market,",Sailana Yard,Ratlam,Ratlam,457001,https://www.spr.org,,jraju@spr.org; fjones@spr.org; adavis@spr.org; jwhalen@spr.org
32615,Madhya Pradesh,"St. Stifan College, Ratlam",244 GANDHI NAGAR,INDUSTRIAL THANA AREA,RATLAM,Ratlam,457001,https://www.sscr.org,,
31101,Madhya Pradesh,INFORMATION TECHNOLOGY DEVELOPMENT CENTRE RATLAM,"329, INDIRA NAGAR",MAIN ROAD,RATLAM,Ratlam,457001,,,
32600,Madhya Pradesh,"District Homeyopathy College, Katju Nagar, Ratlam","478, Katju Nagar",NA,Ratlam,Ratlam,457001,,,
32611,Madhya Pradesh,"Dr.K.N.Kataju Law College, Ratlam","11, Anand Colony",NA,Ratlam,Ratlam,457001,,,
32602,Madhya Pradesh,"Pt. Shiv Shaktilal Sharma Ayurved Medical College, Ratlam",474 Katju Nagar,474 Katju Nagar,Ratlam,Ratlam,457001,,,
32604,Madhya Pradesh,"Govt. Shaheed Bhagat Singh College, Jaora",Mhow-Neemuch Road,Choupati JAORA,JAORA,Ratlam,457226,,,
15147,Madhya Pradesh,ROYAL COLLEGE OF TEACHER EDUCATION,SAVONY PALACE,MHOW ROAD,RATLAM,Ratlam,457001,https://rcote.com,,
7309,Madhya Pradesh,SHRI SAI INSTITUTE OF TECHNOLOGY RATLAM,NEAR RTO OFFICE,JAORA ROAD,RATLAM,Ratlam,457001,http://ssitgdu.com/,,
14859,Madhya Pradesh,"SCHOOL OF RURAL MANAGEMENT, BHADWASA",NATIONAL LIVELIHOOD RESEARCH INSTITUTE,AT VILLAGE BHADWASA MHOW-NEEMUCH ROAD,RATLAM,Ratlam,457001,,,
4712,Madhya Pradesh,SARDAR PATEL COLLEGE OF NURSING RATLAM,BANNAKHEDA,NA,JAORA,Ratlam,457226,http://www.spcnjaora.com/,,03667sardarpatelcollegeofnursing@gmail.com
1547,Madhya Pradesh,G.T.POLYTECHNIC COLLEGE JAORA,PAHADIYA ROAD,NA,JAORA,Ratlam,457226,https://www.gcj.com,,
