id,state,name,address_line1,address_line2,city,district,pin_code,website,phone_numbers,emails
35930,Madhya Pradesh,"Medi-Caps Institute of Technology & Management (Engg.), A.B. Road, Pigdamber Rau, Indore-453331","A B Road, Pigdamber Rau",NA,Indore - 453 331,Indore,453331,,,
47331,Madhya Pradesh,"Shubhdeep College of Nursing, Indore","Gram Datoda, Near Chokhi Dhani,","Khandwa Road,",Indore,Indore,452020,https://www.sconi.com,,
29657,Madhya Pradesh,"Pioneer Institute of Prof. Studies, Ring Road, Indore","Sector R, Mahalaxmi Nagar,",Ring Road.,Indore,Indore,452010,,,
36165,Madhya Pradesh,"Medi-Caps Institute of Science & Technology , AB Road, Pigdamber (Rau) Indore-453331","A. B. Road, Pigdamber Rau",NA,Indore - 453331,Indore,453331,,,
29758,Madhya Pradesh,"Military College of Telecommunication Engineering (MCTE), Mhow",Military College of Telecommunication Engineering,PIN 908768 c/on 56 APO,Mhow ( Indore),Indore,453441,,,
29721,Madhya Pradesh,"M.I.B.E. Graduate School for Nurses, Sanyogitaganj, Indore",Christian Hospital Campus,"Sanyogitaganj, Post Box 170",Indore,Indore,452001,,,
662,Madhya Pradesh,ORIENTAL UNIVERSITY,"Opp. Revati Range Gate No.1,","Sanwer Road, Jakhya.",Indore,Indore,453555,https://www.orientaluniversity.org,,
273,Madhya Pradesh,"Indian Institute of Technology, Indore",Simrol,Khandwa Road,Indore - 452 020,Indore,452020,,,
4644,Madhya Pradesh,B H R C SCHOOL OF NURSING INDORE,"21-23 G.F. BHRC PARISHAR, SCEHME NO.54","OPP. MEGHDOOT GARDEN, INDORE (M.P.)",INDORE,Indore,452010,,,
270,Madhya Pradesh,"Devi Ahilya Vishwavidyalaya, Indore","D.A.V.V. , Nalanda Campus, R.N.T. Marg, Indore-452001(M.P.)","D.A.V.V. , Nalanda Campus, R.N.T. Marg, Indore-452001(M.P.)",Indore,Indore,452001,https://www.davi.org,,
8918,Madhya Pradesh,"INDIAN INSTITUTE OF MANAGEMENT, INDORE",Prabandh Shikhar,Rau Pithampur Road,Indore,Indore,453556,,,
179,Madhya Pradesh,JAIPURIA INSTITUTE OF MANAGEMENT INDORE,"CAMPUS DAKACHAYA, INDORE DEWAS HIGHWAY,",NEAR KSHIPRA NAKA INDORE,INDORE,Indore,453771,https://www.jiomi.com,,
183,Madhya Pradesh,SANGHVI INSTITUTE OF MANAGEMENT AND SCIENCES(PGDM),"Pigdamber, Pithampur Bypass Road",Behind IIM,RAU,Indore,453331,,,
4668,Madhya Pradesh,INDORE NURSING SCHOOL INDORE,"GENDALAL BAM PARIASR OPP. IIM, RAU PITHAMPUR ROAD,","VILLAGE DEHRI RANWASA, INDORE, M.P.",INDORE,Indore,453331,https://www.insi.org,,
