id,state,name,address_line1,address_line2,city,district,pin_code,website,phone_numbers,emails
34853,Madhya Pradesh,"GOVT. DEGREE COLLEGE CHACHORA ,BEENAGANG","GOVT. DEGREE COLLEGE CHACHORA ,BEENAGANG","GOVT. DEGREE COLLEGE CHACHORA ,BEENAGANG",CHACHODA ROAD BINAGANJ,Guna,473115,https://www.gdcc.ac.in,9000251552; +91-9000251552; 000251552,principal@gdcc.ac.in
34954,Madhya Pradesh,"GOVT. GIRLS DEGREE COLLEGE CHACHORA , BEENAGANG","GOVT. GIRLS DEGREE COLLEGE CHACHORA , BEENAGANG","GOVT. GIRLS DEGREE COLLEGE CHACHORA , BEENAGANG",CHACHODA ROAD BINAGANJ,Guna,473115,https://schools.org.in/guna/23070438903/govt-hss-model-chanchoda.html,070438903,XXXX@XXXXXX.XXX
34816,Madhya Pradesh,IITS COLLEGE,near chintaharan mandir toll-tax a.b road guna,NA,guna,Guna,473001,https://www.iitscollege.in/,+91-9826603266; +91-9893384466; 9893384466; 9826603266; +91-9926854289; 9926854289,iitscollege@gmail.com
34772,Madhya Pradesh,GOVT. COLLEGE MUGANWALI,DEPOT ROAD MUNGAOLI,ashoknagar,MUNGAOLI,Guna,473443,https://ashoknagar.nic.in/en/public-utility/government-ganesh-shankar-vidyarthi-college/,,heggsvcmunash@mp.gov.in
50451,Madhya Pradesh,"SAKSHI INSTITUTE OF TECHNOLOGY AND MANAGEMENT, MYANA","Somya Premises, A.B. Road, Myana",NA,Guna,Guna,473001,https://www.bharateducation.org/details.php?view_id=7029,,
53827,Madhya Pradesh,SPARSH INSTITUTE OF IT EDUCATION,BHARGAVA COLONY,GUNA,GUNA,Guna,473001,https://www.justdial.com/Guna/Sparsh-Computers-Near-Little-Angel-School-Bhargava-Colony/9999P7542-7542-170612164637-H7W7_BZDET,+919425722444; +917542222444,rajmeena57@gmail.com
34918,Madhya Pradesh,MALWA COLLEGE OF EDUCATION BEENAGUNJ CHACHOUDA,JAISINGH PURA BINAGANJ-CHACHODA,NA,BINAGANJ-CHACHODA,Guna,473001,https://study-india.org/213770-malwa_college_of_education_binaganj_chachoda_guna.htm,,
31304,Madhya Pradesh,GRAFIX COMPUTER EDUCATION GUNA,"PATRAKAR COLONY, BAJRANG GARH BY PASS ROAD, GUNA (M.P.) 473001","PATRAKAR COLONY, BAJRANG GARH BY PASS ROAD, GUNA (M.P.) 473001",GUNA,Guna,473001,https://www.justdial.com/Guna/Grafix-Computer-Education-Khejra/9999P7542-7542-140616191759-Y3M9_BZDET,,
53645,Madhya Pradesh,PRAKHAR INSTITUTE OF IT EDUCATION,KATRA MOHALLA,HANUMAN ROAD,RAGHOGARH,Guna,473226,https://www.justdial.com/Guna/Prakhar-Institute-Raghogarh/9999P7542-7542-180702161404-P2E2_BZDET,+91 9639549675; 9639549675,
53899,Madhya Pradesh,AALAP ACADEMY,Near Bada Pul,AB Road,GUNA,Guna,473001,https://www.justdial.com/Guna/Aalap-Academy-Near-Bada-Pull-Khejra/9999P7542-7542-150725163701-V2A6_BZDET,0120-4716000,dpo@jagrannewmedia.com; compliant_gro@jagrannewmedia.com
53882,Madhya Pradesh,RATAN INSTITUTE OF IT EDUCATION,SARASWATI COLONY,ARON,ARON,Guna,473101,https://rattaninstitute.org.in/,8810676948; +91 8053472199; 053472199; 8053472199; +91 8810676948,info.rattanpalwal@gmail.com
54112,Madhya Pradesh,SWAMI VIVEKANAND INSTITUTE OF IT EDUCATION,BERKHEDI RUTHIYAI,RAGHOGARH,RAGHOGARH,Guna,473226,,,
34934,Madhya Pradesh,OMKAR COLLEGE OF PROF. STUDIES,KALAMKAR COLONY GUNA,NA,GUNA,Guna,473001,,,
51370,Madhya Pradesh,OMKAR COLLEGE OF NURSING,BAJRANGARH BY PASS ROAD KALAMKAR COLONY,NA,GUNA,Guna,473001,https://www.ocon.com,,USA_SALES@OCON.COM; SALESSUPPORT_EMEA@VIDENDUM.COM; APAC_SALES@OCON.COM
52270,Madhya Pradesh,S. N. MEMORIAL COLLEGE,Bhurakhedi Churela Bamori,Tehseel Bamori,Bamori,Guna,473105,,,
275,Madhya Pradesh,"Jaypee University of Engeenering & Technology, Guna",Post Box No. 1,A B Road,Raghogarh,Guna,473226,,,
7337,Madhya Pradesh,YUVA VYAVASAIK SHIKSHAN SANSTHAN GUNA,maruti showroom ke samne guna,NA,guna,Guna,473001,,,
4705,Madhya Pradesh,RAMKRISHNA COLLEGE OF NURSING GUNA,INFRONT OF SAINATH MANDIR,"A.B.ROAD,GUNA",GUNA,Guna,473001,,,
4696,Madhya Pradesh,OMKAR SCHOOL OF NURSING GUNA,BAJRANGGARH BY PASS ROAD,NA,GUNA,Guna,473001,,,
13771,Madhya Pradesh,"OMKAR COLLEGE OF PROFESSIONAL STUDIES, GUNA",NEAR MARUTI SHOWROOM BAJRANGARH BY PASS,ROAD KALAMKAR COLONY,GUNA,Guna,473001,,,
13770,Madhya Pradesh,"MALWA COLLEGE OF EDUCATION BINAGANJ CHACHODA, GUNA",GRAM SAGAR JAISINGH PURA BINAGANJ-CHACHODA,NA,BINAGANJ-CHACHODA,Guna,473115,,,
15128,Madhya Pradesh,MALWA SCHOOL OF NURSING,Binaganj-Chachoda,NA,Guna,Guna,473115,,,
15474,Madhya Pradesh,"OMKAR SCHOOL OF NURSING, ARON, DISTT-GUNA",Saraswati Vihar Colony,NA,Aron,Guna,473101,,,
