id,state,name,address_line1,address_line2,city,district,pin_code,website,phone_numbers,emails
31144,Madhya Pradesh,DOT-CMC COMPUTER EDUCATION SEHORE,"1ST FLOOR, SAMRAT COMPLEX",NEW BUS STAND,SEHORE,Sehore,466001,,,
54772,Madhya Pradesh,IIPS INFOTECH,INFRONT OF RANGE OFFICE,ENGLISHPURA,SEHROE,Sehore,466001,,,
54773,Madhya Pradesh,VARNAM INSTITUTE OF INFORMATION TECHNOLOGY,14 gilati road,dushhara maidan,ashta,Sehore,466116,,,
35166,Madhya Pradesh,"Govt. College, Ichhawar, Sehore",Nadan Road Near Krashi Upaj Mandi Ichhawar,Ichhawar,Ichhawar,Sehore,466115,https://www.gcis.org,,
48000,Madhya Pradesh,"GOVERNMENT COLLEGE, BAKTARA",RAMJANKI MANDIR SIAGEHAN ROAD,BAKTARA,BAKTARA,Sehore,466555,https://www.gcb.com,,
55373,Madhya Pradesh,S.S.College of Education Chainpura Biskisganj,Chainpura Road Bilkisganj,NA,Sehore,Sehore,466001,,,
55467,Madhya Pradesh,"MAGNUS COLLEGE OF EDUCATION, CHAINPURA, BILKISGANJ","Chainpura Road, Bilkisganj",NA,Bilkisganj,Sehore,462001,,,
53859,Madhya Pradesh,JSTC COMPUTERS,ward no 8,chopra colony,rehti,Sehore,466446,https://www.jc.org,,
35359,Madhya Pradesh,"Govt. P.G. College, Sehore",Bhopal Naka Sehore,Bhopal Indore Road,Sehore,Sehore,466001,,,
35159,Madhya Pradesh,"Govt. College, Astha, Sehore",Kannod Road Ashta,NA,Ashta,Sehore,466116,,,
55374,Madhya Pradesh,Swami Vivekanand College Shahganj,Shahganj,Shahganj,Shahganj,Sehore,466554,https://www.svcs.org,,
728,Madhya Pradesh,"SRI SATYA SAI UNIVERSITY OF TECHNOLOGY & MEDICAL SCIENCES, SEHORE",SH-18,OPP. OIL FED PLANT BHOPAL- INDORE ROAD PACHAMA,SEHORE,Sehore,466001,,,
