id,state,name,address_line1,address_line2,city,district,pin_code,website,phone_numbers,emails
47407,Madhya Pradesh,"GOVERNMENT COLLEGE, VIJAYRAGHAVGADH","Govt. College Vijayraghavgarh, Dist. Katni (MP)",NA,"Vijayraghavgarh, Katni",Katni,483775,https://www.gcv.org,,
33438,Madhya Pradesh,"Govt. Degree College, Sleemnabad, Katni",NH - 7 Near Police Thana,Tah. Bahoriband,Sleemnabad,Katni,483440,,,
33412,Madhya Pradesh,"Kamore Science College, Kymore, Katni",kymore,teh - vijayraghavgarh,kymore,Katni,483880,,,
50336,Madhya Pradesh,"GOVERNMENT COLLEGE, BADWARA",1st Floor B.R.C. Bhavan,Janpad Panhayat Badwara,badwara,Katni,483773,,,
33428,Madhya Pradesh,"Bardoli Shiksha College, Katni",Vans Swaroop ward lakhera,Lakhera Katni,katni,Katni,483501,https://www.bsck.com,,
33366,Madhya Pradesh,"Govt. Degree College, Barhi, Katni","Katni Road, Barhi","Katni Road, Barhi",Katni,Katni,483770,,,
47406,Madhya Pradesh,"GOVERNMENT COLLEGE, BAHORIVAND","BRC Bhawan , Near Janpad Panchayat",Bahoriband,Katni,Katni,483330,,,
33084,Madhya Pradesh,"Sayna Sangeet Mahavidyalaya, Katni - 483 501",Opp. Madhav Nagar Gate Housingboard Katni M.P.,Opp. Madhav Nagar Gate Housingboard Katni M.P.,Katni,Katni,483501,,,
31176,Madhya Pradesh,TAVITE COMPUTER & SOFTWARE INSTITUTE KATNI,"Near Bhagwati Chouraha,Malviya Ganj,Gurunanak Ward",NA,Katni,Katni,483501,,,
31412,Madhya Pradesh,"PACE COMPUTER INSTITUTE, KATNI m","43/493 ADARSH COLONY, BEHIND MAA DURGA HOSPITAL",RAM MANOHAR LOHIYA WARD,KATNI,Katni,483501,,,
31494,Madhya Pradesh,CITY INSTITUTE OF IT & PROFESSIONAL STUDIES KATNI,T.C.BAJAN SCHOOL CAMPUS,SUBHASH CHOWK,KATNI,Katni,483501,,,
54742,Madhya Pradesh,SHIKCHA INSTITUTE OF COMPUTER AND TECHNOLOGY,LAL BAHADUR SHASHTRI WARD NO. 2,PAHARUA ROAD,KATNI,Katni,483501,,,
53683,Madhya Pradesh,Bit Byte Institute Of Computer Science And Technologies,"Tilak College Road, Gram - Khirahani",Post - Juhla,katni,Katni,483501,,,
53959,Madhya Pradesh,Vivekanand computer centre,Near Supar Bazar Hanuman ganj,Ghanta ghar Road Katni,Katni,Katni,483501,,,
31264,Madhya Pradesh,BARHI COMPUTER SCIENCE AND JOURNALISM INSTITUTE BARHI,VIJAYARAGHAVGHA ROAD,BARHI TEHASEEL BARHI,BARHI,Katni,483770,,,
53941,Madhya Pradesh,J K INSTITUTE OF INFORMATION TECHNOLOGY,HEAD POST OFFICE GALI,NA,KATNI,Katni,483501,,,
53755,Madhya Pradesh,NOBLE HEART COMPUTER,CHANDRA SHAKER AZAD WARD NO 06,NEAR KAILWARA FATAK KATNI,KATNI,Katni,483501,,,
53880,Madhya Pradesh,PIONEER ACADEMY OF COMPUTER EDUCATION,"C/O SHRI DEV KUMAR JAIN,BHAWAN NO.405",INFRONT OF GOVT.GIRLS COLLEGE,KATNI,Katni,483501,,,
53933,Madhya Pradesh,SAI COMPUTER AND I T INSTITUTE SLEEMNABAD,NEAR S B I MAIN ROAD N H 7 SLEEMNABAD,POST SLEEMNABAD,SLEEMNABAD,Katni,483440,,,
47360,Madhya Pradesh,"SAINA INTERNATIOAL COLLEGE, KATNI","JHINJHARI,NH 7,JABALPUR ROAD,KATNI","SYNA CAMPUS,JABALPUR ROAD ,KATNI",KATNI,Katni,483501,,,
47359,Madhya Pradesh,"SAI NATH COLLEGE OF NURSING, KATNI","c/o SHRI HOSPITAL, M.M CHAUBEY WARD, NH7, KATNI 483501",NA,KATNI,Katni,483501,,,
33358,Madhya Pradesh,"Silcobrite Katni Degree College, Katni",Adharkap,Ahead of Katni Arts Commerce College,Katni,Katni,483501,,,
53650,Madhya Pradesh,Silicobyte Katni Degree College of Computer Science,Jagmohandas ward,Katni,Katni,Katni,483501,,,
1569,Madhya Pradesh,GOVT.POLYTECHNIC COLLEGE KATNI,Behind District Jail,Jhinjhari,Katni,Katni,483501,,,
