id,state,name,address_line1,address_line2,city,district,pin_code,website,phone_numbers,emails
29844,Madhya Pradesh,"Maa Narmada College, Dhamnod","Maheshwar Road ,Dhamnod Distt-Dhar (M.P)","Maheshwar Road ,Dhamnod Distt-Dhar (M.P)",Dhamnod,Dhar,454552,http://www.maanarmadaeducation.org/mnce/index.php,9644005580; +91 9644005580; 9425089448; +91-9644005580,mncedhamnod14@gmail.com; drmanojnahar@maanarmadaeducation.org
29681,Madhya Pradesh,"Govt. College, Dharampuri",KHALGHAT ROAD DHARAMPURI,GRAM GULATI THE. DHARAMPURI DISTT. DHAR,DHARAMPURI,Dhar,454449,https://dhar.nic.in/en/public-utility-category/colleges/,07291-264384; 07297-244020; 07292-222547; 07295-234004; 07292-252170; 07291-233572; 07294-232337; 07292223729; 07296-244353,
29739,Madhya Pradesh,"Govt. Arts & Commerce College, Badnawar, Dhar",PETLAWAD ROAD BADNAWAR,PETLAWAD ROAD BADNAWAR,BADNAWAR,Dhar,454660,https://www.shiksha.com/college/government-arts-and-commerce-college-badnawar-dhar-128323,07291-264384; 07297-244020; 07292-222547; 07295-234004; 07292-252170; 07291-233572; 07294-232337; 07292223729; 07296-244353,
29868,Madhya Pradesh,"Shri Ambika Adrash College, Sardar Patelnagar, Badnawar","Sardar Patel Nagar ,Badnawar District Dhar","Badi Choupati , Mhow - Neemuch Nagar Badnawar",Badnawar,Dhar,454660,https://www.justdial.com/Dhar/Shri-Ambika-Adarsh-Vidhyalaya-Sardar-Patel-Nagar-Badnawar/9999P7292-7292-140702152305-X1H8_BZDET,+91 8081601761; 081601761; 8081601761,cto@oceonicitsolution.com
47932,Madhya Pradesh,"NAVRATNA COLLEGE OF EDUCATION, DHAR",MELA MAIDAN RAJGARH,TEH SARDARPUR,RAJGARH,Dhar,454116,https://www.justdial.com/Dhar/Navratna-College-Rajgarh/9999P7292-7292-230221200614-D8W1_BZDET,9977760248,navratnabed72@gmail.com
29660,Madhya Pradesh,"Shri Nityanand B.Ed. College, 1 Mission Compound, Dhar","365/1 Gyanpura, Vikas khand Tirla , Dist. Dhar",NA,dhar,Dhar,454001,https://study-india.org/29660-shri_nityanand_b_ed_college_1_mission_compound_dhar.htm,,
29734,Madhya Pradesh,"Gyan Shiksha College, Opp. Govt. College, Dhar","amruta bhavan, in front of govt. pg college, dhar",NA,dhar,Dhar,454001,https://www.justdial.com/Dhar/Gyan-shiksha-mahavidyalaya-Dedla/9999P7292-7292-180919195831-R2A6_BZDET,07292223729,hegpgcdha@mp.gov.in
53864,Madhya Pradesh,SHREE GURUJI INSTITUTE OF INFORMATION TECHNOLOGY MANAWAR,123 SINGHANA ROAD MANAWAR,123 SINGHANA ROAD MANAWAR,MANAWAR,Dhar,454446,https://www.justdial.com/Dhar/Universities-in-Manawar/nct-10508002,9639549675; +91 9639549675,
54109,Madhya Pradesh,Government Fine Arts College Dhar,Mandu Road,Ghoda Chopati,Dhar,Dhar,454001,https://dhar.nic.in/en/public-utility-category/colleges/,07291-264384; 07297-244020; 07292-222547; 07295-234004; 07292-252170; 07291-233572; 07294-232337; 07292223729; 07296-244353,
31124,Madhya Pradesh,SUYASH COMPUTER EDUCATION DHAMNOD,SUYASH COMPUTER EDUCATION,NARAYAN VIHAR COLONY A.B. ROAD,DHAMNOD,Dhar,454552,https://suyashcomputeredu.com/,9826345046,suyashcomputereducation7286@gmail.com
31173,Madhya Pradesh,MAA NARMADA INSTITUTE OF PROFESSIONAL EDUCATION DHAMNOD,maheshwar road dhamnod,NA,Dhamnod,Dhar,454552,http://www.maanarmadaeducation.org/mnce/index.php,9644005580; +91 9644005580; 9425089448; +91-9644005580,mncedhamnod14@gmail.com; drmanojnahar@maanarmadaeducation.org
31291,Madhya Pradesh,DAKSH ACADEMY DHAR,44/3 Trimurti Nagar,Near Sahara India Office,Dhar,Dhar,454001,https://www.justdial.com/Dhar/Daksh-Academy-Trimurti-Nagar/9999P7292-7292-140430164713-Z6K5_BZDET,9993844111; 9407408407,
54110,Madhya Pradesh,career computer education,12 madhuban colony lions school road,manawar,manawar,Dhar,454446,https://www.justdial.com/Dhar/Career-Computer-Education-Manawar/9999P7292-7292-230504002343-T6T9_BZDET,9992333874; 6538934665; +91-9992333683; 0000-300000; 7795744683; +91-9992333874; 6386722263; 9992333683; 7962792775,Franchise@emaxindia.in; franchise@emaxindia.in
54729,Madhya Pradesh,Government Aanad Music College Dhar,Rajwada Chowk Dhar M.P.,Rajwada Chowk Dhar M.P.,Dhar,Dhar,454001,https://dhar.nic.in/en/education/,07291-264384; 07297-244020; 07292-222547; 07295-234004; 07292252170; 07291-233572; 07292-223729; 07294-232337; 07297-277088; 07294-261283; 07296-234353,hegcgandha@mp.gov.in; hegcpitdha@mp.gov.in; hegcbaddha@mp.gov.in; hegpgcdha@mp.gov.in; heggcdha@mp.gov.in; hegcdhardha@mp.gov.in; hegckukdha@mp.gov.in; hegcdhamdha@mp.gov.in; govtcollegebagh@gmail.com; hegcmandha@mp.gov.in; hegcsardha@mp.gov.in
29893,Madhya Pradesh,"Govt. Autonomous P.G. College, Dhar",Govt. P.G. College Dhar Indore Ahmedabad Road Dhar,NA,Dhar,Dhar,454001,https://www.dauniv.ac.in/frontassets/notices/4.Maharaja-Bhoj-College-List.pdf,,
47333,Madhya Pradesh,"Govt. College, Manawar","DHAR ROAD , MANAWAR DIST- DHAR",NA,MANAWAR,Dhar,454446,https://www.shiksha.com/college/government-college-manawar-dhar-105173,07291-264384; 07297-244020; 07292-222547; 07295-234004; 07292-252170; 07291-233572; 07294-232337; 07292223729; 07296-244353,
29814,Madhya Pradesh,"Yash College of Educaton, Badnawar",Petlawad road,badnawar,badnawar,Dhar,454660,https://www.yashcollegebadnawar.org/,+91-9827222333; 9827222333; 9425074596; +91-9425074596,yashcollege08@gmail.com
29830,Madhya Pradesh,"Adarsh Institute of Management and Science, Dhamnod","A. B. Road, Dhamnod",NA,Dhamnod,Dhar,454552,https://www.shiksha.com/college/adarsh-institute-of-management-and-science-dhamnod-dhar-126231/courses,,
29666,Madhya Pradesh,"S.M. Sidha College of Education, Dhar","227, BKHTAWAR MARG HATWADA DHAR","227, BKHTAWAR MARG HATWADA DHAR",DHAR,Dhar,454001,https://www.justdial.com/Dhar/SMSiddha-College-Hatwada/9999P7292-7292-180303102148-P6A1_BZDET,,
