id,state,name,address_line1,address_line2,city,district,pin_code
35299,Madhya Pradesh,"Mahatama Gandhi College, Sehore",PETER'S COMPOUND TEHSEELCHAOURAHA SEHORE,PETER'S COMPOUND TEHSEELCHAOURAHA SEHORE,SEHORE,Sehore,466001
35143,Madhya Pradesh,"Abhilasha College of Education, Bhopal",VILL RATIBAD,opposite bank of india,BHOPAL,Bhopal,462044
54146,Madhya Pradesh,JYOTI COLLEGE OF EDUCATION,"Khasra No 190/7, P.H.No 45, Village Dodi","Post Khamaliya, Tehsil & Dist. Sehore",NA,Sehore,466001
19130,Madhya Pradesh,Jeewan Jyoti College of Education Chhatarpur,"Panna Road, Chhatarpur",NA,Chhatarpur,Chhatarpur,471001
52128,Madhya Pradesh,"EXCELLENT COLLEGE DOIFODIA, BURHANPUR","EXCELLENT COLLEGE DOIFODIA, BURHANPUR","EXCELLENT COLLEGE DOIFODIA, BURHANPUR",BURHANPUR,Burhanpur,450331
36061,Madhya Pradesh,"""VNS Group of Institution,VNS Campus, Vidya Vihar, Nathu Barkheda, Neelbud, Bhopal-462044",VNS Group of Institution,"VNS Campus,Vidya Vihar,Nathu Barkheda,Neelbud",Bhopal,Bhopal,462044
36258,Madhya Pradesh,"Vidhyapeeth Institute of Science & Technology, Village Kala, Patwari Halka No. 19, Vikash Khand, Funda, Tehsil Huzur, Bhopal - 462021",NEAR NEW SOS VILLAGE,"KHAJURI KALAN, RAISEN ROAD",BHOPAL,Bhopal,462021
54083,Madhya Pradesh,PATIRAM SHIVHARE NURSING COLLEGE BHIND,GWALIOR ROAD,NA,BHIND,Bhind,477001
53618,Madhya Pradesh,Vaishnav Mata Vidhi Mahavidhyalay Panna (M.P.),Civil line road infront of old power house,Agra Mohalla panna (M.P.),PANNA,Panna,488001
19153,Madhya Pradesh,Shrikrishna Coll. of. Educ. Chhatarpur,chaubey coloney chhatarpur,chhatarpur,chhatarpur,Chhatarpur,471001
31211,Madhya Pradesh,JAI NARSINGH COMPUTER INSTITUTE KARELI,Above Bikaner Sweets,barmaan chowk,kareli,Narsimhapur,487221
36092,Madhya Pradesh,"Truba Institute of Engineering & Information Technology, Karod-Gandhi Nagar By-Pass Road, Bhopal-462036","Karond - Gandhi Nagar By Pass Road,",NA,Bhopal,Bhopal,462038
47409,Madhya Pradesh,NACHIKETA INSTITUTE OF MANAGEMENT AND INFORMATION TECHNOLOGY,"Infront of NTPC Main Gate, Gram Sukha","Patan Road, Jabalpur",Jabalpur,Jabalpur,482002
53666,Madhya Pradesh,"Sai Niketan Mahvidyalaya,Rahatgaon",Ward 13 Kamaiya Mohalla,Rahatgaon,Rahatgaon,Harda,461228
31090,Madhya Pradesh,SHITLA PRATAP SINGH COMPUTER TECHNOLOGY UMARIA,Sagra Mandir road Shubash Ganj,Ward No 11 Umaria Madhya Pradesh,Umaria,Umaria,484661
31318,Madhya Pradesh,DIGITAL COMPUTER AND MANAGEMENT ACADEMY CHHATARPUR,Near Bus Stand Amar Garden Campus,Narayanpura Road,Chhatarpur,Chhatarpur,471001
34859,Madhya Pradesh,MOTHER TERESA INSTITUTE OF NURSING,VILL-RATWAI,POST-BIJOULI RAI ROAD,GWALIOR,Gwalior,474006
35232,Madhya Pradesh,"IES College of Education, Zone-II, M.P. Nagar, Bhopal",IES Campus Kalkheda,Ratibad Main Road,Bhopal,Bhopal,462044
33041,Madhya Pradesh,"Navodit Kala Sangeet Mahavidyalaya,Sagar-470 002","MIG-34 Housing Board Colony,",Shivaji Nagar Sagar,SAGAR,Sagar,470002
54401,Madhya Pradesh,Media Tech Educational Society,Plot. No. 17 2nd Floor Amrit Homes Building,Opp. G.K Palace Hotel Zone-2 M.P Nagar,Bhopal,Bhopal,462011
31320,Madhya Pradesh,SATNA INSTITUTE OF INFORMATION TECHNOLOGY SATNA,Anirudh Bhawan Near Parijat Complex,Rewa-Road,Satna,Satna,485001
31439,Madhya Pradesh,UNIQUE COMPUTER CENTRE TIKAMGARH,INFRONT OF PUSHPA SCHOOL,NEW CIVIL LINE,TIKAMGARH,Tikamgarh,472001
33386,Madhya Pradesh,"Netaji Subhash Chandra Bose Govt. Girls College, seoni",Near Bus Stand,Behind Police Station,Seoni,Seoni,480661
52267,Madhya Pradesh,ANNIE INSTITUTE OF TECHNOLOGY AND RESEARCH CENTRE,KHAIRWARA ROAD VILLAGE THUNIABHAND,NEAR AIAR STRIP CHHINDWARA,CHHINDWARA,Chhindwara,480001
50411,Madhya Pradesh,"IDEAL COLLEGE OF PROFESSIONAL STUDIES, SEHORE",DUSHHARA WALA BAG,INDORE NAKA,SEHORE,Sehore,466001
53614,Madhya Pradesh,"Govt. Law College, Dewas","Behind K.P. College, Dewas","Behind K.P. College, Dewas",Dewas,Dewas,455001
31766,Madhya Pradesh,VINDHYACHAL COLLEGE REWA,"CIVIL LINES, BODA ROAD",REWA (M.P.),REWA,Rewa,486001
53911,Madhya Pradesh,INSEARCH COMPUTER INSTITUTE,NEAR PRAKASH ROLLING SHUTTERS,KRISHNAPURA TIKARI,BETUL,Betul,460001
36000,Madhya Pradesh,"IES Institute of Technology and Management, IES Campus, Kalkheda, Ratibad Main Road, Bhopal - 462044",IES CAMPUS KALKHEDA,RATIBAD MAIN ROAD,BHOPAL,Bhopal,462044
31310,Madhya Pradesh,KRISHNA COMPUTER INSTITUTE INDORE,"7A RATLAM KOTHI, GEETA CHAMBERS,","GEETA BHAWAN SQUARE, A B ROAD",INDORE,Indore,452001
48062,Madhya Pradesh,"S R COLLEGE OF NURSING, MORAR","highway bypass,khureri,morar, gwalior","highway , bypass , khureri,morar , gwalior",gwalior,Gwalior,474006
53751,Madhya Pradesh,SHRI SAI INSTITUTE OF COMPUTER EDUCATION,BESIDE J H P G COLLEGE,BEHIND LIC OFFICE CIVIL LINES,BETUL,Betul,460001
31216,Madhya Pradesh,MICROSYS INSTITUTE OF COMPUTER TECHNOLOGY UMARIA,"Ward No 13, Singal Tola",Shahpura Road,UMARIA,Umaria,484661
35120,Madhya Pradesh,SKI-HI Institute of Education,Village: Thuna kalan,PO: Pachama,SEHORE,Sehore,466001
52987,Madhya Pradesh,"Govt. College, Suwasra",Govt Excellence Higher Secondary School Campus,runija road,suwasara,Mandsaur,458888
31628,Madhya Pradesh,"Maharaja College of Ujjain, Ujjain",Near Abhilasha Colony,"Dewas Road,",UJJAIN,Ujjain,456010
33435,Madhya Pradesh,"Shri Neelkanth Law College, Jabalpur",Disilva Compound,Baldeobagh,Jabalpur,Jabalpur,482002
31800,Madhya Pradesh,PANDIT CHANDRASEKHER STUDY COLLEGE SATNA,kothi road bagha satna,kothi road bagha satna,satna,Satna,485001
53444,Madhya Pradesh,swami samarth college,KADAM SAHAB KA BADA,MADHOGUNJ LASHKAR,GWALIOR,Gwalior,474001
53947,Madhya Pradesh,MODREN INSTITUTE OF COMPUTER AND TECHNOLOGY,"C/O RANJEETA TOWER, KHASRA NO.248/1 KH","INFRONT OF DEGREE COLLEGE,","PUSHPRAJGARH, RAJENDRAGRAM",Anuppur,484881
53793,Madhya Pradesh,MAA SHARDA COMPUTER AND IT,IN FRONT OF GOVT COLLEGE SATNA ROAD AMARPATAN,N FRONT OF GOVT COLLEGE SATNA ROAD AMARPATAN,AMARPATAN,Satna,485775
48022,Madhya Pradesh,"RAM HARSH COLLEGE, GORKUTI, POST AKODA",MORKUTI AKODA,BHIND,BHIND,Bhind,477332
31753,Madhya Pradesh,"ISHWAR CHAND VIDHYA SAGAR COLLEGE JAWA,REWA",Jawa District Rewa,MP,Rewa,Rewa,486223
31367,Madhya Pradesh,SPACE COMPUTER DAMOH,NAYA BAZAR,DHAGAT CHOURAHA,DAMOH,Damoh,470661
31070,Madhya Pradesh,RAJIV GANDHI INSTITUTE OF COMPUTER & INFORMATION TECHNOLOGY BURHAR,Near Nehru Degree College,Amarkantak Road,Burhar,Shahdol,484110
31200,Madhya Pradesh,P.C.L. COMPUTER EDUCATION BETUL,"LINK ROAD, NEAR GARG GODOWN",SADAR,BETUL,Betul,460001
31779,Madhya Pradesh,"JANTA LAW COLLEGE,GOHPARU,SHAHDOL",GRAM POST - GOHPARU,DISTRICT - SHAHDOL,SHAHDOL,Shahdol,484770
31173,Madhya Pradesh,MAA NARMADA INSTITUTE OF PROFESSIONAL EDUCATION DHAMNOD,maheshwar road dhamnod,NA,Dhamnod,Dhar,454552
31806,Madhya Pradesh,"JANTA COLLEGE,GOHPARU,SHAHDOL",GRAM POST - GOHPARU,DISTT. SHAHDOL,SHAHDOL,Shahdol,484770
31500,Madhya Pradesh,HORIZON ACADEMY SEONI MALWA,VIVEKANAND MARG,WARD No. 9,SEONI MALWA,Hoshangabad,461223
36030,Madhya Pradesh,"Gyan Ganga Institute of Technology & Management, Khajuri Khurd, Raisen Road, Bhopal - 462021","Khajuri Khurd, Raisen Road, PO : Anand Nagar, Bhopal - 462 021 MP",NA,Bhopal,Bhopal,462021
31076,Madhya Pradesh,COMP-FEEDERS TAKNIKI PRASHIKSHAN SANSTHAN INDORE,3 Gumasta Nagar,NA,Indore,Indore,452009
52348,Madhya Pradesh,VIDHYAPEETH INSTITUTE OF EDUCATION,"VIDHYAPEETH CAMPUS, NEAR NEW SOS BALGRAM",KHAJURI KALAN RAISEN ROAD,BHOPAL,Bhopal,462022
35999,Madhya Pradesh,"Lakshmi Narain College of Technology, Gram Bhita, Bedaghat Road, Jabalpur",GRAM BHEETA,BHEDAGHAT CHOWK,JABALPUR,Jabalpur,482053
31161,Madhya Pradesh,TIMES COLLEGE OF COMPUTER AND INFORMATION TECH. DAMOH,Professor Colony,Civil Ward,Damoh,Damoh,470661
54167,Madhya Pradesh,PALI INSTITUTE IF COMPUTER AND TECHNOLOGY,C/O KASHI PRASAD AGRAWAL,"NO.135WARD NO.11,MAIN MARKET,PRAKASH CHOUK",BIRSINGHPUR PALI,Umaria,484551
54139,Madhya Pradesh,"TATA COLLEGE, MAUGANJ, REWA",BARYA KALA,"MAUGANJ, TEH-MAUGANJ",MAUGANJ,Rewa,486331
53770,Madhya Pradesh,career paver institute of technology and management,3rd floor center point complex,phoolbag Gwalior,MadhyaPradesh,Gwalior,474002
31086,Madhya Pradesh,PROMINENT ACADEMY OF COMPUTERS EDUCATION JABALPUR,JAWAHAR NAGAR,ADHARTAL,JABALPUR,Jabalpur,482004
53863,Madhya Pradesh,B.C.S.T. COMPUTER,CARE OF G.D. NAWANGE,RAJENDRA PRASAD WARD KOUDIDHANA,BHAINSDEHI,Betul,460220
33393,Madhya Pradesh,"Satya Sai College of Education, Budhuda, Balaghat","Satya Sai College of Education,AT-Hudkitola, Budbuda,Th.-Waraseoni, Balaghat","Satya Sai College of Education,AT-Hudkitola, Budbuda,Th.-Waraseoni, Balaghat",Balaghat,Balaghat,481001
33450,Madhya Pradesh,"Sardar Patel College of Technolgy, Balaghat","Sardar Patel Campus , Gaykhuri Blalaghat(MP) 481001","Sardar Patel Campus , Gaykhuri Blalaghat(MP) 481001",Balaghat,Balaghat,481001
53860,Madhya Pradesh,BHAVANI COMPUTER EDUCATION CENTER,VIKAS NAGAR,NA,ATHNER,Betul,460110
48697,Madhya Pradesh,"INDRAPRASTHA COLLEGE, GHATIGAON",GHANGOLI,GHATIGAON,Gwalior,Gwalior,475330
31321,Madhya Pradesh,GANDHI INSTITUTE OF SCIENCE AND TECHNOLOGY BHOPAL,bm-63 rajeev nagar,ayodhya by pass,bhopal,Bhopal,462041
36265,Madhya Pradesh,"""Sardar Patel College of Technology (B.Pharmacy), Sardar Patel Campur, Gaykhuri, Balagat - 481001""",Sardar Patel Campus,"Gaykhuri, Balaghat (MP)",Balaghat,Balaghat,481001
31443,Madhya Pradesh,KRISHNA INFOTECH BHOPAL,59 RAJDEV COLONY,NA,BHOPAL,Bhopal,462001
48016,Madhya Pradesh,"CHAUDHARY RUSTAM SINGH GROUP OF COLLEGE, DIRDI",NH-92,VILL. DIDEE ETAWAH ROAD,BHIND,Bhind,477001
34881,Madhya Pradesh,GOVT. MAHARNI LAXMI BAI UTKARSH COLLEGE,NEAR ACHLESHWAR MANDIR,SANATAN DHARM MANDIR ROAD,GWALIOR,Gwalior,474009
53937,Madhya Pradesh,PROPHET INSTITUTE OF PROFESSIONAL STUDIES,"Behind Santkumar Arya Saw Mills,",Kala Patha,BETUL,Betul,460001
31091,Madhya Pradesh,HARMILAP INSTITUTE OF COMPUTER & TECHNOLOGY BURHAR,"amarkantak road, near govt. degree college",NA,burhar,Shahdol,484110
31297,Madhya Pradesh,INDIRA GANDHI COMPUTER TECHNOLOGY BEOHARI,"NEAR NAV DURGA TRANSPORT, MAIN ROAD,",Tehsil Beohari,Beohari,Shahdol,484774
36290,Madhya Pradesh,"Radharaman Engineering College, Fatehpur Dobera Ratibad Bhopal 462002",Fatehpur Dobera Ratibad Bhopal 462002,NA,Bhopal,Bhopal,462002
53771,Madhya Pradesh,NISHA MEMORIAL INSTITUTE FOR COMPUTER EDUCATION,NEAR REST HOUSE,WARD NO 5,AMANGANJ,Panna,488441
52279,Madhya Pradesh,Malwa Business School,NH-75 SIKRODA BADORI,JHANSI ROAD,GWALIOR,Gwalior,475001
31380,Madhya Pradesh,SHUBHAM ACADEMY SHUJALPUR,52 M.G Road (Vidhya Nagar Colony ) shujalpur Mandi,Dist shajapur M.P.,shujalpur,Shajapur,465333
53391,Madhya Pradesh,Swamideen Mahavidhyalay,VILL BHIYAMAU TAH MAJHAGAWAN,DIS SATNA,CITY SATNA,Sagar,481001
31789,Madhya Pradesh,GEETA JYOTI SHIKSHA COLLEGE REWA,Allahabad Road,"Urrahat, Rewa (M.P.)",Rewa,Rewa,486001
31895,Madhya Pradesh,"J N C OF EDUCATION, RATAHRA REWA",Near Bypass Crossing,RATHRA,REWA,Rewa,486001
53744,Madhya Pradesh,RAJEEV GANDHI INSTITUTE RAIPURA,DAMOH ROAD,RAIPURA,RAIPURA,Panna,488442
53670,Madhya Pradesh,SWAMI VIVEKANAND MAHAVIDYALAYA JANAKPUR PANNA,"village- janakpur , po-janakpur","tahsil-panna, dist-panna",panna,Panna,488001
53881,Madhya Pradesh,ROM COMPUTER ACCOUNTS EDUCATION PVT LTD,NEAR IDBI BANK,NAYA BAZAR LASHKAR,GWALIOR,Gwalior,474009
35183,Madhya Pradesh,"Late Nand Kishore Smriti College, Betul",AERO DRUM BODKHI AMLA,AMLA,AMLA,Betul,460553
50387,Madhya Pradesh,"SSICAIT KANYA COLLEGE, MAIHAR",DEVI JI ROAD,ALLAUDDIN KHAN CHOWK MAIHAR,MAIHAR,Satna,485771
30808,Madhya Pradesh,"College of Teacher Education, Bhopal",M.H.K IT Campus,Rafiqia School Road,Bhopal 462001,Bhopal,462001
31063,Madhya Pradesh,PANNA INSTITUTE OF COMPUTER SCIENCE PANNA,LUCKY COMPLEX,NEAR GALLA MANDI JANAKPUR ROAD,PANNA,Panna,488001
31293,Madhya Pradesh,JAWAHARLAL NEHRU INSTITUTE OF COMPUTER TECHNOLOGY REWA,CIVIL LINES,SIRMOUR CHOWK,REWA,Rewa,486001
50400,Madhya Pradesh,"EKLAVYA COLLEGE, SINGRAULI ROAD, SIDHI","SINGRAULI ROAD, DAINIHA","SINGRAULI ROAD, DAINIHA",SIDHI,Sidhi,486661
31876,Madhya Pradesh,"GOVT.COLLEGE,RAIPURKARCHULIAN,REWA",NEAR N H 7,RAIPUR KARCHULIYAN REWA MP,REWA,Rewa,486114
31160,Madhya Pradesh,INSTITUTE OF COMPUTER SCIENCE & TECHNOLOGY BETUL,TIKARI LINK ROAD,SADAR BETUL,BETUL,Betul,460001
54131,Madhya Pradesh,SAKSHI COMPUTER CENTER,NEAR JAIN TEMPLE,NA,MOHANDRA,Panna,488442
50419,Madhya Pradesh,AARAV DIKSHA SHIKSHAN SANSTHAN,113/1/2/6 Gha NH 12 Vill- Tara Sevaniya,P O- Gandhi Nagar Teh- Huzur,Bhopal,Bhopal,462036
50393,Madhya Pradesh,"INDRA GANDHI COLLEGE OF TECHNOLOGY & SCIENCE, BEOHARI",Near Panchayati Mandir Road Beohari,Beohari,Beohari,Shahdol,484774
48086,Madhya Pradesh,"SUBHASH CHANDRA MAHAVIDYALAYA, PAHADGARH, MORENA",pahadgarh,NA,joura,Morena,476228
48084,Madhya Pradesh,"SHIV SHAKTI MAHAVIDYALYA, JHUNDPURA, MORENA",JHUNDPURA,NA,SABALGARH,Morena,476229
50439,Madhya Pradesh,"JP COLLEGE OF PROFESSIONAL STUDIES, HANUMAN NAGAR, RASULIYA","NH-69, HANUMAN NAGAR, RASULIYA",HOSHANGABAD,HOSHANGABAD,Hoshangabad,461001
48090,Madhya Pradesh,DR AMBEDKAR MAHAVIDHLAYA,birpur,NA,vijaypur,Sheopur,476335
31499,Madhya Pradesh,AADINATH INSTITUTE OF INFORMATION TECHNOLOGY & MANAGEMENT BARWANI,"222/9, MADARASA ROAD",NEAR MOTI MATA MANDIR,BARWANI,Barwani,451551
31412,Madhya Pradesh,"PACE COMPUTER INSTITUTE, KATNI m","43/493 ADARSH COLONY, BEHIND MAA DURGA HOSPITAL",RAM MANOHAR LOHIYA WARD,KATNI,Katni,483501
31449,Madhya Pradesh,BALMIK ELECTRONIC SOFTWARE TECHNOLOGY (BEST) JHABUA,BEST COMPUTER CENTRE,40/1 LAXMINAGAR COLONY,JHABUA,Jhabua,457661
36315,Madhya Pradesh,"Vikrant Institute of Technology and Management, Borkhedi, Behind Veterinary College, AB Road, Indore- 453446","GRAM - BORKHEDI, POST HARSOLA",TEHSIL MHOW,INDORE,Indore,453441
36107,Madhya Pradesh,"Nagaji Institute of Technology and Management, Sheoda Road, Datia-475661","Nagaji Institute of Technology and Management, Sheoda Road, Datia-475661","Nagaji Institute of Technology and Management, Sheoda Road, Datia-475661",Datia,Datia,475661
31210,Madhya Pradesh,INSTITUTE OF COMPUTER MANAGEMENT & TECHNOLOGY MULTAI,BHAGAT SINGH WARD BETUL ROAD MULTAI,NA,MULTAI,Betul,460661
35134,Madhya Pradesh,"Shri Ganesh Education College, Mandvik Athaner, Betul",AT POST MANDVI TEH ATHNER,BETUL,BETUL,Betul,460001
50409,Madhya Pradesh,"SHRI RADHA KRISHAN COLLEGE OF EDUCATION, BHOPAL","Gram Kodiya ,Post Teelakhedi","Sikandarabad Road,Ratibad Bhopal",Bhopal,Bhopal,462030
50402,Madhya Pradesh,"AMRIT SHIKSHA COLLEGE, BARGAWAN, SINGRAULI",bargwan,bargwan,singrauli,Singrauli,486885
31863,Madhya Pradesh,"A.V.B.ED COLLEGE,GAHILGARH,VINDHYA NAGAR,SINGRAULI",vindhyanager,waidhan,simgrauli,Singrauli,486886
31566,Madhya Pradesh,SHRI SHARDA INSTITUTE OF COMPUTER APPLICATION & INFORMATION TECHNOLOGY MAIHAR,DEVIJI ROAD ALLUDDIN CHOWK,MAIHAR,MAIHAR,Satna,485771
19116,Madhya Pradesh,"Cimti College, Ridhora","RIDHORA,SAUSAR",NA,SAUSAR,Chhindwara,480109
53946,Madhya Pradesh,PT. RAMGOPAL TIWARI INSTITUTE OF TECHNOLOGY,NEAR RAMJANKI GARHI ROAD,CHANDIA,CHANDIA,Umaria,484660
53945,Madhya Pradesh,PT. RAMGOPAL TIWARI INSTITUTE OF TECHNOLOGY AND SCIENCES,WARD NO 10 CMPDI CAMP,BIJURI,BIJURI,Anuppur,484440
31267,Madhya Pradesh,SHARP COMPUTER CENTRE TIKAMGARH,IN FRONT OF PUSHPA SCHOOL,JHANSI ROAD,TIKAMGARH,Tikamgarh,472001
34772,Madhya Pradesh,GOVT. COLLEGE MUGANWALI,DEPOT ROAD MUNGAOLI,ashoknagar,MUNGAOLI,Guna,473443
36108,Madhya Pradesh,"Kailash Chandra Bansal College of Technology, Kokta Raisen Road, Anand Nagar, Bhopal","KOKTA, RAISEN ROAD, ANAND NAGAR, BHOPAL","KOKTA, RAISEN ROAD, ANAND NAGAR, BHOPAL",BHOPAL,Bhopal,462021
36207,Madhya Pradesh,"Central India Institutes. Of Pharmacy Indore, Indore-Dewas Bypass Rd., Arandiya, Indore., City Off.:-201,Sapphire Heights, Near Uttam Bhogh, 12,A.B. Road, Indore",Indore Dewas By Pass Road,Near omaxe city,Arandia,Indore,452001
53942,Madhya Pradesh,PT. RAMGOPAL TIWARI INSTITUTE OF PROFESSIONAL STUDIES,SARASWATI COMPLEX,NEAR CO-OPERATIVE,JAMUNA COLLIERY,Anuppur,484444
33362,Madhya Pradesh,"Govt. Arts College, Katangi, Balaghat",AT- CHICHGAON (RAMNAGAR) PO- KHAMRIYA,TH- KATANGI,KATANGI,Balaghat,481445
35986,Madhya Pradesh,"Bansal Institute of Science & Technology, Raisen Road, Kokta, Anand Nagar, Bhopal - 462021","Kokta Anand Nagar,Bhopal",NA,Bhopal,Bhopal,462021
31450,Madhya Pradesh,REGIONAL INSTITUTE OF MANAGEMENT & TECHNOLOGY JABALPUR,"1648, JAI NAGAR, (YADAV COLONY), NEAR LABOUR CHOWK","GARHA ROAD, JABALPUR M.P. 482003",JABALPUR,Jabalpur,482003
50979,Madhya Pradesh,SHRI VAISHNAV POLYTECHNIC COLLEGE INDORE,M.O.G. LINES,NEAR MHOW NAKA,INDORE,Indore,452002
47385,Madhya Pradesh,"B I P M S PARAMEDICAL COLLEGE, Jabalpur",Gram Raigwan,Patan Bypass Chouraha,Jabalpur,Jabalpur,482002
52284,Madhya Pradesh,S.M.Y. COLLEGE OF EDUCATION,VILLAGE- RAI,"CHITORA RAOD, BOLCK MORAR",GWALIOR,Gwalior,474006
36150,Madhya Pradesh,"Saraswati Institute of Engineering & Technology, Tripuri Ward, Sagda, Jabalpur - 482003","Shardapuram Sagada, Lamheta Ghat Road",Gadha,Jabalpur,Jabalpur,482003
48619,Madhya Pradesh,BALASHREE INSTITUTE OF PARAMEDICAL SCIENCES,Metro Hospital Campus,"Kuchaini Parisar, Damoh Naka",Jabalpur,Jabalpur,482002
33462,Madhya Pradesh,"Smt. S.M. Dev Homeopathic Medical College, Balaghat","Smt. S.M. Deo Homoeopathic Medical College,& Hospital Balaghat","At. Khursodi , Balaghat (M.P.)",Balaghat,Balaghat,481001
36181,Madhya Pradesh,"Shri Ram College of Engineering & Management, Infrant of Railway Station, A.B. Road, Banmore, Morena-476444",Natonal Expressway,A.B. Road,Banmore,Morena,476444
53077,Madhya Pradesh,"Govt. College, Mohan Badodia",OLD JANPAD PANCHAYAT BHAWAN,MOHAN BARODIYA,MOHAN BARODIYA,Shajapur,465001
33420,Madhya Pradesh,"St. Paul College, Jabalpur","1075, NAPIER TOWN",4th Rly BRIDGE,JABALPUR,Jabalpur,482001
31114,Madhya Pradesh,BLEW COMPUTER CENTRE BHOPAL,NEAR VIKRAM PRIMARY SCHOOL,A SECTOR BERKHERA BHEL BHOPAL,BHOPAL,Bhopal,462022
53446,Madhya Pradesh,Sanghvi Institute of Management and Science (MCA),"Pigdamber, Pithampur Bypass Road",Behind IIM Rau,Indore,Indore,453331
29491,Madhya Pradesh,"BNB kala evam Sangeet Mahavidhyalaya, chhatarpur","mahaprabhu ka naya mandir, nazarbag, chhatarpur (m.p.)","mahaprabhu ka naya mandir, nazarbag, chhatarpur (m.p.)",chhatarpur,Chhatarpur,471001
31890,Madhya Pradesh,"GOVT.COLLEGE AMARPATAN,SATNA",Govt college Satna road Amarpatan,Govt college Satna road Amarpatan,Amarpatan,Satna,485775
29552,Madhya Pradesh,"Govt. Institute of Fine Art, Indore","Bal Bhawan, Scheme No. 78, Part-2, M.R.10-11, Near Gurudwara, Vijay Nagar, Indore (M.P.)","Bal Bhawan, Scheme No. 78, Part-2, M.R.10-11, Near Gurudwara, Vijay Nagar, Indore (M.P.)",Indore,Indore,452010
27026,Madhya Pradesh,BHOPAL CAMPUS,"Sanskriti Marg, Baghsevania,",Bhopal - 462043,Bhopal,Bhopal,462043
31434,Madhya Pradesh,RASS-JB INSTITUTE FOR PROFESSIONAL STUDIES DATIA,WARD NO 36 RAMNAGAR COLONY,BEHIND DIET OFFICE CIVIL LINES,DATIA,Datia,475661
34784,Madhya Pradesh,RISHIKUL EDUCATION COLLEGE,KEDARPUR,SHIVPURI LINK ROAD,GWALIOR,Gwalior,474001
54102,Madhya Pradesh,"D.N.P. kala evam sangeet mahavidhyalay, Chhatarpur (M.P.)","sitaram colony, ward no.39, chhatarpur (m.p.)",NA,chhatarpur (m.p.),Chhatarpur,471001
35194,Madhya Pradesh,"R.K.D.F. Homeopathic Medical College, Misrod Hoshangabad Road, Bhopal","NH- 12 Hoshangabad Road, Bhopal",NA,Bhopal,Bhopal,462046
53069,Madhya Pradesh,"Govt. College, Tal",behind police station Tal,Behind police station Tal,Tal,Ratlam,457118
29513,Madhya Pradesh,"Graffiti Institute of Fashion Technology, indore",305 shalimar corporate center,7 south tukoganj,indore,Indore,452001
36065,Madhya Pradesh,"Baba Loknath Indian Institute of Pharmacy Science and Research Centre, Chanatoriya, Bamhori Dudhar, Naya Kheda ,Post Siddhguaon, Sagar, M.P.","BAMHORI DUDHAR, NAYA KHEDA ,CHANA TORIYA SAGAR M.P","BAMHORI DUDHAR , NAYA KHEDA ,CHANA TORIYA M.P",SAGAR,Sagar,470001
35992,Madhya Pradesh,"Shri Ram Institute of Technology, ITI, Madhotal, Jabalpur-482002","NEAR ITI MADHOTAL, JABALPUR",NA,JABALPAUR,Jabalpur,482002
53062,Madhya Pradesh,"Sanskar Institute of Professional Studies, Daloda",DEEPAK COLONY,NA,DALODA,Mandsaur,458001
31265,Madhya Pradesh,KALIDAS INSTITUTE OF PROFESSIONAL STUDIES UJJAIN,BAMBAKHANA NAI PETH,NA,UJJAIN,Ujjain,456006
31472,Madhya Pradesh,UNIVERSAL COMPUTER ACADEMY SEONI,"NEW BUILDING, NEAR S P BUNGALOW",BARAPATTHAR,SEONI,Seoni,480661
50451,Madhya Pradesh,"SAKSHI INSTITUTE OF TECHNOLOGY AND MANAGEMENT, MYANA","Somya Premises, A.B. Road, Myana",NA,Guna,Guna,473001
53043,Madhya Pradesh,"Imperial College of Fundamental Studies, Vijayaganj Mandi",vijaganjmandi,maxi road,dewas,Dewas,455001
53079,Madhya Pradesh,"Govt. College, Makdone",Campus of Higher Secondary School,Infront of Police Station,Maakadon,Ujjain,456668
53867,Madhya Pradesh,Government Music And Fine Arts College,"Shadeno.09 ,NVDA Compound",Harsood Road,Khandwa,Khandwa,450001
53443,Madhya Pradesh,K.B.M. COLLEGE OF EDUCATION BARAUA GWALIOR,vill&Post Baraua,Dist Gwalior,Gwalior,Gwalior,474010
34764,Madhya Pradesh,"GOVT.MAHRISHI ARVIND DEGREE COLLEGE, GOHAD",Kiratpura,Ward 17,Gohad,Bhind,477116
54096,Madhya Pradesh,Sharda Vihar Shiksha College,Sharda Vihar Shiksha college,"kerwa dem road,",bhopal,Bhopal,462044
35950,Madhya Pradesh,"Prashanti Institute of Technology & Science, Gram Gangedi, Near Mahveer Tapobhumi Jain Mandir, Indore Road, Ujjain",NEAR MAHAVEER TAPOBHUMI,"POST LEKODA, GRAM GANGEDI, INDORE ROAD",UJJAIN,Ujjain,456006
31578,Madhya Pradesh,CENTRE FOR MANAGEMENT & INFORMATION TECHNOLOGY SIDHI,"""SMRITI VILLA""","STADIUM ROAD, NORTH KARONDIYA",SIDHI,Sidhi,486661
47349,Madhya Pradesh,LOKMANYA COLLEGE OF EDUCATION (B.ED.),"AT-DONGRIYA,POST CHILLOD,TAH WARASEONI,DISTT BALAGHAT","AT-DONGRIYA,POST CHILLOD,TAH WARASEONI,DISTT BALAGHAT",BALAGHAT,Balaghat,481001
31518,Madhya Pradesh,INFOTECH COMPUTER ACADEMY INDORE,"C-22 HIG MAIN ROAD , RSS NAGAR","NEAR ATAL GATE, OPP MIG POLICE THANA",INDORE,Indore,452008
